<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2025.10.01	07:45:00	147.741	147.743	147.542	147.543	949	0	20
2025.10.01	08:00:00	147.543	147.633	147.45	147.589	1654	0	20
2025.10.01	08:15:00	147.588	147.588	147.46	147.485	1246	0	20
2025.10.01	08:30:00	147.486	147.548	147.473	147.528	807	0	20
2025.10.01	08:45:00	147.528	147.568	147.489	147.516	878	0	20
2025.10.01	09:00:00	147.517	147.517	147.331	147.359	1742	0	20
2025.10.01	09:15:00	147.359	147.413	147.317	147.331	1308	0	20
2025.10.01	09:30:00	147.331	147.354	147.182	147.182	1437	0	20
2025.10.01	09:45:00	147.183	147.263	147.157	147.219	1832	0	20
2025.10.01	10:00:00	147.22	147.22	147.01	147.052	1802	0	20
2025.10.01	10:15:00	147.042	147.203	147.024	147.178	1566	0	20
2025.10.01	10:30:00	147.178	147.311	147.128	147.189	1885	0	20
2025.10.01	10:45:00	147.188	147.2	147.088	147.114	1795	0	20
2025.10.01	11:00:00	147.113	147.115	147.041	147.059	1807	0	20
2025.10.01	11:15:00	147.059	147.064	146.983	147.031	1338	0	20
2025.10.01	11:30:00	147.032	147.085	146.891	147.066	1220	0	20
2025.10.01	11:45:00	147.066	147.142	147.028	147.14	1419	0	20
2025.10.01	12:00:00	147.139	147.15	147.085	147.093	960	0	20
2025.10.01	12:15:00	147.092	147.166	147.071	147.128	1236	0	20
2025.10.01	12:30:00	147.129	147.161	147.059	147.094	1240	0	20
2025.10.01	12:45:00	147.102	147.215	147.071	147.198	1341	0	20
2025.10.01	13:00:00	147.199	147.234	147.112	147.114	1339	0	20
2025.10.01	13:15:00	147.119	147.232	147.117	147.221	1158	0	20
2025.10.01	13:30:00	147.222	147.255	147.05	147.081	1308	0	20
2025.10.01	13:45:00	147.08	147.13	147.052	147.066	1130	0	20
2025.10.01	14:00:00	147.066	147.099	147.039	147.075	866	0	20
2025.10.01	14:15:00	147.074	147.078	147.012	147.035	1033	0	20
2025.10.01	14:30:00	147.034	147.093	147.01	147.016	960	0	20
2025.10.01	14:45:00	147.017	147.045	146.984	146.993	1055	0	20
2025.10.01	15:00:00	146.991	147.108	146.968	147.085	1515	0	20
2025.10.01	15:15:00	147.085	147.102	146.578	146.89	4505	0	20
2025.10.01	15:30:00	146.89	146.904	146.695	146.749	3652	0	20
2025.10.01	15:45:00	146.748	146.899	146.727	146.788	3083	0	20
2025.10.01	16:00:00	146.785	146.817	146.696	146.803	2319	0	20
2025.10.01	16:15:00	146.802	146.863	146.688	146.698	2123	0	20
2025.10.01	16:30:00	146.7	146.754	146.617	146.643	2518	0	20
2025.10.01	16:45:00	146.642	146.735	146.61	146.697	1950	0	20
2025.10.01	17:00:00	146.688	147.004	146.678	146.984	2969	0	20
2025.10.01	17:15:00	146.985	147.037	146.878	146.888	2390	0	20
2025.10.01	17:30:00	146.888	146.902	146.749	146.751	1791	0	20
2025.10.01	17:45:00	146.751	147.026	146.704	146.85	4387	0	20
2025.10.01	18:00:00	146.857	147.07	146.832	147.064	2388	0	20
2025.10.01	18:15:00	147.063	147.202	147.057	147.166	2626	0	20
2025.10.01	18:30:00	147.165	147.178	147.092	147.121	1845	0	20
2025.10.01	18:45:00	147.119	147.145	147.072	147.139	1432	0	20
2025.10.01	19:00:00	147.142	147.213	147.082	147.153	1540	0	20
2025.10.01	19:15:00	147.152	147.21	147.141	147.159	1170	0	20
2025.10.01	19:30:00	147.158	147.243	147.153	147.221	959	0	20
2025.10.01	19:45:00	147.219	147.23	147.139	147.15	902	0	20
2025.10.01	20:00:00	147.15	147.182	147.121	147.123	755	0	20
2025.10.01	20:15:00	147.122	147.143	147.102	147.143	574	0	20
